1.429000000000000000e+03,1.200000000000000000e+01,9.345999999999999863e-01,1.109000000000000057e+02,8.800000000000000000e+01,3.700000000000000511e-02
1.125000000000000000e+03,1.300000000000000000e+01,9.247999999999999554e-01,1.127000000000000028e+02,9.059999999999999432e+01,-6.999999999999999278e-03
1.459000000000000000e+03,1.400000000000000000e+01,7.169999999999999707e-01,1.117000000000000028e+02,1.030000000000000000e+02,-1.499999999999999944e-02
1.364000000000000000e+03,1.500000000000000000e+01,5.480000000000000426e-01,1.022000000000000028e+02,1.005000000000000000e+02,-2.299999999999999961e-02
1.114000000000000000e+03,1.600000000000000000e+01,3.659000000000000030e-01,9.950000000000000000e+01,1.044000000000000057e+02,4.400000000000000439e-02
1.421000000000000000e+03,1.600000000000000000e+01,5.675000000000000044e-01,9.970000000000000284e+01,9.740000000000000568e+01,-3.099999999999999978e-02
1.242000000000000000e+03,1.000000000000000000e+00,9.710999999999999632e-01,1.197999999999999972e+02,8.829999999999999716e+01,7.099999999999999367e-02
1.323000000000000000e+03,2.000000000000000000e+00,9.505000000000000115e-01,1.227999999999999972e+02,9.500000000000000000e+01,9.400000000000000022e-02
1.345000000000000000e+03,3.000000000000000000e+00,9.640999999999999570e-01,1.160999999999999943e+02,8.720000000000000284e+01,-4.000000000000000083e-03
1.257000000000000000e+03,4.000000000000000000e+00,9.439999999999999503e-01,1.114000000000000057e+02,8.709999999999999432e+01,-1.499999999999999944e-02
1.435000000000000000e+03,5.000000000000000000e+00,9.006999999999999451e-01,1.152000000000000028e+02,9.509999999999999432e+01,-4.299999999999999656e-02
1.207000000000000000e+03,6.000000000000000000e+00,8.899000000000000243e-01,1.132000000000000028e+02,9.440000000000000568e+01,4.499999999999999833e-02
1.401000000000000000e+03,7.000000000000000000e+00,8.702999999999999625e-01,1.090000000000000000e+02,9.240000000000000568e+01,6.700000000000000400e-02
1.424000000000000000e+03,8.000000000000000000e+00,9.136999999999999567e-01,1.095000000000000000e+02,8.920000000000000284e+01,2.600000000000000228e-02
1.228000000000000000e+03,9.000000000000000000e+00,9.253000000000000114e-01,1.127000000000000028e+02,9.059999999999999432e+01,-7.200000000000000844e-02
1.199000000000000000e+03,1.000000000000000000e+01,8.697000000000000286e-01,1.029000000000000057e+02,8.729999999999999716e+01,1.200000000000000025e-02
1.425000000000000000e+03,1.100000000000000000e+01,8.712999999999999634e-01,1.077999999999999972e+02,9.129999999999999716e+01,-4.200000000000000261e-02
1.433000000000000000e+03,1.100000000000000000e+01,7.258999999999999897e-01,1.095999999999999943e+02,1.007000000000000028e+02,2.299999999999999961e-02
1.350000000000000000e+03,1.200000000000000000e+01,8.455000000000000293e-01,1.109000000000000057e+02,9.559999999999999432e+01,3.099999999999999978e-02
1.287000000000000000e+03,1.300000000000000000e+01,6.924000000000000155e-01,1.047000000000000028e+02,9.759999999999999432e+01,-2.000000000000000042e-03
1.389000000000000000e+03,1.400000000000000000e+01,6.331999999999999851e-01,9.500000000000000000e+01,9.059999999999999432e+01,7.200000000000000844e-02
1.103000000000000000e+03,1.500000000000000000e+01,5.920999999999999597e-01,1.020000000000000000e+02,9.879999999999999716e+01,3.300000000000000155e-02
1.131000000000000000e+03,1.600000000000000000e+01,4.818999999999999950e-01,1.020000000000000000e+02,1.027000000000000028e+02,3.200000000000000067e-02
2.012000000000000000e+03,2.012000000000000000e+03,2.012000000000000000e+03,2.012000000000000000e+03,2.012000000000000000e+03,2.012000000000000000e+03
1.393000000000000000e+03,1.000000000000000000e+00,9.388999999999999568e-01,1.160999999999999943e+02,8.890000000000000568e+01,6.400000000000000133e-02
1.326000000000000000e+03,2.000000000000000000e+00,9.677000000000000046e-01,1.167000000000000028e+02,8.379999999999999716e+01,-4.099999999999999478e-02
1.199000000000000000e+03,3.000000000000000000e+00,8.752999999999999670e-01,1.064000000000000057e+02,8.800000000000000000e+01,2.999999999999999889e-02
1.458000000000000000e+03,4.000000000000000000e+00,9.403000000000000247e-01,1.124000000000000057e+02,8.590000000000000568e+01,-1.000000000000000021e-02
1.435000000000000000e+03,5.000000000000000000e+00,8.962999999999999856e-01,1.145999999999999943e+02,9.290000000000000568e+01,-4.700000000000000011e-02
1.153000000000000000e+03,6.000000000000000000e+00,8.525000000000000355e-01,1.095000000000000000e+02,9.229999999999999716e+01,1.200000000000000025e-02
1.211000000000000000e+03,7.000000000000000000e+00,8.512999999999999456e-01,1.100000000000000000e+02,9.279999999999999716e+01,-9.000000000000001055e-03
1.243000000000000000e+03,8.000000000000000000e+00,8.812999999999999723e-01,1.097999999999999972e+02,9.029999999999999716e+01,-3.700000000000000511e-02
1.379000000000000000e+03,9.000000000000000000e+00,7.441999999999999726e-01,1.097000000000000028e+02,9.890000000000000568e+01,5.099999999999999672e-02
1.452000000000000000e+03,1.000000000000000000e+01,8.165999999999999925e-01,1.107000000000000028e+02,9.570000000000000284e+01,-2.799999999999999711e-02
1.400000000000000000e+03,1.100000000000000000e+01,8.640999999999999792e-01,1.124000000000000057e+02,9.379999999999999716e+01,-5.700000000000000205e-02
1.217000000000000000e+03,1.200000000000000000e+01,8.225000000000000089e-01,1.072999999999999972e+02,9.240000000000000568e+01,3.300000000000000155e-02
1.285000000000000000e+03,1.300000000000000000e+01,7.030999999999999472e-01,1.017000000000000028e+02,9.350000000000000000e+01,4.099999999999999478e-02
1.382000000000000000e+03,1.400000000000000000e+01,7.794999999999999707e-01,1.100999999999999943e+02,9.729999999999999716e+01,-1.499999999999999944e-02
1.259000000000000000e+03,1.500000000000000000e+01,6.019999999999999796e-01,1.027000000000000028e+02,9.859999999999999432e+01,1.100000000000000006e-01
1.421000000000000000e+03,1.600000000000000000e+01,6.180999999999999828e-01,1.075999999999999943e+02,1.027000000000000028e+02,9.000000000000001055e-03
1.314000000000000000e+03,1.000000000000000000e+00,9.464000000000000190e-01,1.155999999999999943e+02,8.729999999999999716e+01,2.899999999999999800e-02
1.242000000000000000e+03,2.000000000000000000e+00,9.510999999999999455e-01,1.170000000000000000e+02,8.759999999999999432e+01,1.000000000000000021e-02
1.207000000000000000e+03,3.000000000000000000e+00,9.122999999999999998e-01,1.097000000000000028e+02,8.729999999999999716e+01,1.000000000000000021e-03
1.276000000000000000e+03,4.000000000000000000e+00,8.718000000000000194e-01,1.134000000000000057e+02,9.409999999999999432e+01,7.000000000000000666e-02
1.396000000000000000e+03,5.000000000000000000e+00,8.318999999999999728e-01,1.135000000000000000e+02,9.709999999999999432e+01,4.499999999999999833e-02
1.361000000000000000e+03,6.000000000000000000e+00,7.883000000000000007e-01,1.062000000000000028e+02,9.340000000000000568e+01,5.700000000000000205e-02
1.388000000000000000e+03,7.000000000000000000e+00,8.167999999999999705e-01,1.127000000000000028e+02,9.740000000000000568e+01,5.400000000000000633e-02
1.166000000000000000e+03,8.000000000000000000e+00,8.378999999999999782e-01,1.195000000000000000e+02,1.017999999999999972e+02,7.400000000000001021e-02
1.104000000000000000e+03,9.000000000000000000e+00,8.579999999999999849e-01,1.047000000000000028e+02,8.779999999999999716e+01,-5.099999999999999672e-02
1.345000000000000000e+03,1.000000000000000000e+01,8.729999999999999982e-01,1.174000000000000057e+02,9.729999999999999716e+01,-0.000000000000000000e+00
1.301000000000000000e+03,1.100000000000000000e+01,8.133000000000000229e-01,1.110000000000000000e+02,9.620000000000000284e+01,-2.000000000000000042e-03
1.143000000000000000e+03,1.200000000000000000e+01,8.619999999999999885e-01,1.095999999999999943e+02,9.170000000000000284e+01,-2.000000000000000042e-03
1.378000000000000000e+03,1.200000000000000000e+01,7.669000000000000261e-01,1.002999999999999972e+02,8.929999999999999716e+01,4.800000000000000100e-02
1.325000000000000000e+03,1.300000000000000000e+01,7.435000000000000497e-01,1.042000000000000028e+02,9.390000000000000568e+01,2.100000000000000130e-02
1.125000000000000000e+03,1.400000000000000000e+01,8.770000000000000018e-01,1.165000000000000000e+02,9.620000000000000284e+01,-1.800000000000000211e-02
1.178000000000000000e+03,1.500000000000000000e+01,6.340000000000000080e-01,1.072000000000000028e+02,1.015999999999999943e+02,-1.000000000000000021e-02
1.249000000000000000e+03,1.600000000000000000e+01,6.774000000000000021e-01,1.062000000000000028e+02,9.879999999999999716e+01,-2.500000000000000139e-02
1.436000000000000000e+03,1.600000000000000000e+01,6.205000000000000515e-01,1.024000000000000057e+02,9.759999999999999432e+01,-3.099999999999999978e-02
1.246000000000000000e+03,1.000000000000000000e+00,9.700999999999999623e-01,1.217000000000000028e+02,8.670000000000000284e+01,3.500000000000000333e-02
1.181000000000000000e+03,2.000000000000000000e+00,8.967000000000000526e-01,1.172000000000000028e+02,9.490000000000000568e+01,7.200000000000000844e-02
1.124000000000000000e+03,3.000000000000000000e+00,9.083999999999999853e-01,1.160000000000000000e+02,9.279999999999999716e+01,5.700000000000000205e-02
1.231000000000000000e+03,4.000000000000000000e+00,9.223999999999999977e-01,1.202999999999999972e+02,9.450000000000000000e+01,1.000000000000000021e-03
1.455000000000000000e+03,5.000000000000000000e+00,9.324000000000000066e-01,1.167999999999999972e+02,9.040000000000000568e+01,-1.000000000000000021e-03
1.424000000000000000e+03,6.000000000000000000e+00,8.440999999999999615e-01,1.089000000000000057e+02,9.240000000000000568e+01,2.000000000000000042e-02
1.323000000000000000e+03,7.000000000000000000e+00,8.181000000000000494e-01,1.094000000000000057e+02,9.450000000000000000e+01,4.599999999999999922e-02
1.235000000000000000e+03,8.000000000000000000e+00,8.575000000000000400e-01,1.117999999999999972e+02,9.390000000000000568e+01,-1.000000000000000021e-02
1.163000000000000000e+03,9.000000000000000000e+00,8.320999999999999508e-01,1.100999999999999943e+02,9.420000000000000284e+01,-3.300000000000000155e-02
1.462000000000000000e+03,1.000000000000000000e+01,7.945999999999999730e-01,1.079000000000000057e+02,9.459999999999999432e+01,3.600000000000000422e-02
1.160000000000000000e+03,1.100000000000000000e+01,7.317000000000000171e-01,1.032000000000000028e+02,9.350000000000000000e+01,7.499999999999999722e-02
1.433000000000000000e+03,1.200000000000000000e+01,8.038999999999999480e-01,1.059000000000000057e+02,9.229999999999999716e+01,3.400000000000000244e-02
1.308000000000000000e+03,1.300000000000000000e+01,7.732999999999999874e-01,1.075999999999999943e+02,9.550000000000000000e+01,-4.499999999999999833e-02
1.355000000000000000e+03,1.400000000000000000e+01,7.831000000000000183e-01,1.120000000000000000e+02,9.879999999999999716e+01,4.099999999999999478e-02
1.250000000000000000e+03,1.500000000000000000e+01,7.160999999999999588e-01,1.065999999999999943e+02,9.740000000000000568e+01,-3.500000000000000333e-02
1.290000000000000000e+03,1.600000000000000000e+01,2.716000000000000081e-01,9.540000000000000568e+01,1.050000000000000000e+02,1.459999999999999909e-01
1.443000000000000000e+03,1.600000000000000000e+01,4.282000000000000250e-01,9.729999999999999716e+01,1.000999999999999943e+02,7.099999999999999367e-02
1.277000000000000000e+03,1.000000000000000000e+00,9.606000000000000094e-01,1.157000000000000028e+02,8.479999999999999716e+01,-4.599999999999999922e-02
1.281000000000000000e+03,2.000000000000000000e+00,9.388999999999999568e-01,1.255000000000000000e+02,9.609999999999999432e+01,3.300000000000000155e-02
1.266000000000000000e+03,3.000000000000000000e+00,8.955999999999999517e-01,1.122999999999999972e+02,9.100000000000000000e+01,4.800000000000000100e-02
1.257000000000000000e+03,4.000000000000000000e+00,8.878000000000000336e-01,1.037000000000000028e+02,8.470000000000000284e+01,2.100000000000000130e-02
1.307000000000000000e+03,5.000000000000000000e+00,9.102000000000000091e-01,1.110000000000000000e+02,8.859999999999999432e+01,1.200000000000000025e-02
1.293000000000000000e+03,6.000000000000000000e+00,8.076999999999999735e-01,1.077999999999999972e+02,9.370000000000000284e+01,3.899999999999999994e-02
1.196000000000000000e+03,7.000000000000000000e+00,8.934999999999999609e-01,1.210000000000000000e+02,9.829999999999999716e+01,-3.500000000000000333e-02
1.272000000000000000e+03,8.000000000000000000e+00,9.334999999999999964e-01,1.144000000000000057e+02,8.840000000000000568e+01,-5.599999999999999423e-02
1.387000000000000000e+03,9.000000000000000000e+00,9.082000000000000073e-01,1.105999999999999943e+02,8.840000000000000568e+01,-5.099999999999999672e-02
1.438000000000000000e+03,1.000000000000000000e+01,8.701999999999999735e-01,1.049000000000000057e+02,8.720000000000000284e+01,-4.400000000000000439e-02
1.161000000000000000e+03,1.100000000000000000e+01,7.317000000000000171e-01,1.119000000000000057e+02,1.015000000000000000e+02,7.699999999999999900e-02
1.253000000000000000e+03,1.200000000000000000e+01,8.323000000000000398e-01,1.090000000000000000e+02,9.329999999999999716e+01,-3.799999999999999906e-02
1.172000000000000000e+03,1.300000000000000000e+01,7.610999999999999988e-01,1.105000000000000000e+02,9.870000000000000284e+01,1.899999999999999953e-02
1.140000000000000000e+03,1.400000000000000000e+01,7.976999999999999647e-01,1.052999999999999972e+02,9.209999999999999432e+01,1.300000000000000114e-02
1.233000000000000000e+03,1.400000000000000000e+01,7.820000000000000284e-01,1.155999999999999943e+02,1.020999999999999943e+02,3.000000000000000062e-03
1.313000000000000000e+03,1.500000000000000000e+01,3.799000000000000155e-01,9.679999999999999716e+01,1.015000000000000000e+02,1.590000000000000024e-01
1.254000000000000000e+03,1.600000000000000000e+01,4.914000000000000035e-01,1.067999999999999972e+02,1.072000000000000028e+02,1.059999999999999970e-01
2.013000000000000000e+03,2.013000000000000000e+03,2.013000000000000000e+03,2.013000000000000000e+03,2.013000000000000000e+03,2.013000000000000000e+03
1.231000000000000000e+03,1.000000000000000000e+00,9.655000000000000249e-01,1.232000000000000028e+02,8.900000000000000000e+01,-2.299999999999999961e-02
1.274000000000000000e+03,2.000000000000000000e+00,9.163999999999999924e-01,1.132999999999999972e+02,8.970000000000000284e+01,2.799999999999999711e-02
1.266000000000000000e+03,3.000000000000000000e+00,8.804999999999999494e-01,1.134000000000000057e+02,9.329999999999999716e+01,6.600000000000000311e-02
1.393000000000000000e+03,4.000000000000000000e+00,9.213000000000000078e-01,1.142000000000000028e+02,8.979999999999999716e+01,-2.000000000000000042e-03
1.424000000000000000e+03,5.000000000000000000e+00,8.589999999999999858e-01,1.052999999999999972e+02,8.829999999999999716e+01,-1.000000000000000021e-03
1.139000000000000000e+03,6.000000000000000000e+00,8.145999999999999908e-01,1.080000000000000000e+02,9.350000000000000000e+01,1.059999999999999970e-01
1.228000000000000000e+03,7.000000000000000000e+00,8.407999999999999918e-01,1.097000000000000028e+02,9.320000000000000284e+01,5.000000000000000278e-02
1.301000000000000000e+03,8.000000000000000000e+00,8.605000000000000426e-01,1.160999999999999943e+02,9.720000000000000284e+01,-2.000000000000000042e-02
1.396000000000000000e+03,9.000000000000000000e+00,7.708000000000000407e-01,1.105999999999999943e+02,9.829999999999999716e+01,4.000000000000000083e-02
1.160000000000000000e+03,1.000000000000000000e+01,8.277999999999999803e-01,1.057999999999999972e+02,9.079999999999999716e+01,4.000000000000000083e-02
1.137000000000000000e+03,1.100000000000000000e+01,7.879000000000000448e-01,1.052999999999999972e+02,9.270000000000000284e+01,-2.200000000000000219e-02
1.143000000000000000e+03,1.200000000000000000e+01,7.929000000000000492e-01,1.057999999999999972e+02,9.290000000000000568e+01,4.299999999999999656e-02
1.285000000000000000e+03,1.300000000000000000e+01,5.473000000000000087e-01,1.035000000000000000e+02,1.015999999999999943e+02,1.199999999999999956e-01
1.172000000000000000e+03,1.400000000000000000e+01,7.929000000000000492e-01,1.104000000000000057e+02,9.679999999999999716e+01,1.600000000000000033e-02
1.334000000000000000e+03,1.500000000000000000e+01,6.104000000000000536e-01,1.050000000000000000e+02,1.005000000000000000e+02,5.799999999999999600e-02
1.241000000000000000e+03,1.600000000000000000e+01,4.601999999999999980e-01,9.729999999999999716e+01,9.890000000000000568e+01,5.900000000000000383e-02
1.254000000000000000e+03,1.600000000000000000e+01,4.521999999999999909e-01,1.090000000000000000e+02,1.110000000000000000e+02,1.800000000000000211e-02
1.242000000000000000e+03,1.000000000000000000e+00,9.417999999999999705e-01,1.127000000000000028e+02,8.590000000000000568e+01,1.899999999999999953e-02
1.207000000000000000e+03,2.000000000000000000e+00,9.263000000000000123e-01,1.080000000000000000e+02,8.440000000000000568e+01,4.800000000000000100e-02
1.196000000000000000e+03,3.000000000000000000e+00,9.730999999999999650e-01,1.184000000000000057e+02,8.340000000000000568e+01,-1.059999999999999970e-01
1.276000000000000000e+03,4.000000000000000000e+00,9.283000000000000140e-01,1.205999999999999943e+02,9.390000000000000568e+01,-1.100000000000000110e-02
1.433000000000000000e+03,5.000000000000000000e+00,8.917000000000000481e-01,1.132999999999999972e+02,9.220000000000000284e+01,-1.000000000000000021e-02
1.417000000000000000e+03,6.000000000000000000e+00,8.353000000000000425e-01,1.104000000000000057e+02,9.429999999999999716e+01,6.199999999999999956e-02
1.361000000000000000e+03,7.000000000000000000e+00,8.763999999999999568e-01,1.067000000000000028e+02,8.820000000000000284e+01,-4.599999999999999922e-02
1.314000000000000000e+03,8.000000000000000000e+00,8.739000000000000101e-01,1.122999999999999972e+02,9.300000000000000000e+01,3.899999999999999994e-02
1.437000000000000000e+03,9.000000000000000000e+00,8.340999999999999526e-01,1.054000000000000057e+02,9.000000000000000000e+01,2.200000000000000219e-02
1.328000000000000000e+03,1.000000000000000000e+01,8.195999999999999952e-01,1.105999999999999943e+02,9.540000000000000568e+01,3.000000000000000062e-03
1.278000000000000000e+03,1.100000000000000000e+01,8.857000000000000428e-01,1.125999999999999943e+02,9.220000000000000284e+01,-3.500000000000000333e-02
1.103000000000000000e+03,1.200000000000000000e+01,8.106999999999999762e-01,1.055999999999999943e+02,9.170000000000000284e+01,1.200000000000000025e-02
1.355000000000000000e+03,1.300000000000000000e+01,6.674999999999999822e-01,1.104000000000000057e+02,1.030999999999999943e+02,2.999999999999999889e-02
1.322000000000000000e+03,1.400000000000000000e+01,5.728999999999999648e-01,1.052999999999999972e+02,1.022999999999999972e+02,3.899999999999999994e-02
1.195000000000000000e+03,1.500000000000000000e+01,5.929999999999999716e-01,1.015000000000000000e+02,9.790000000000000568e+01,3.500000000000000333e-02
1.443000000000000000e+03,1.600000000000000000e+01,4.560000000000000164e-01,1.000999999999999943e+02,1.017999999999999972e+02,3.899999999999999994e-02
1.257000000000000000e+03,1.000000000000000000e+00,9.720999999999999641e-01,1.145999999999999943e+02,8.100000000000000000e+01,-2.999999999999999889e-02
1.181000000000000000e+03,2.000000000000000000e+00,9.454000000000000181e-01,1.195999999999999943e+02,9.059999999999999432e+01,1.800000000000000211e-02
1.277000000000000000e+03,3.000000000000000000e+00,9.324999999999999956e-01,1.127999999999999972e+02,8.729999999999999716e+01,6.000000000000000125e-03
1.387000000000000000e+03,4.000000000000000000e+00,9.039000000000000368e-01,1.082000000000000028e+02,8.700000000000000000e+01,-5.000000000000000104e-03
1.329000000000000000e+03,5.000000000000000000e+00,8.935999999999999499e-01,1.084000000000000057e+02,8.809999999999999432e+01,-1.399999999999999856e-02
1.272000000000000000e+03,6.000000000000000000e+00,8.549999999999999822e-01,1.077999999999999972e+02,9.070000000000000284e+01,2.000000000000000042e-02
1.166000000000000000e+03,7.000000000000000000e+00,9.059000000000000385e-01,1.182999999999999972e+02,9.479999999999999716e+01,-2.100000000000000130e-02
1.161000000000000000e+03,8.000000000000000000e+00,8.850999999999999979e-01,1.177999999999999972e+02,9.650000000000000000e+01,-3.000000000000000062e-03
1.281000000000000000e+03,9.000000000000000000e+00,8.968000000000000416e-01,1.150000000000000000e+02,9.309999999999999432e+01,-2.600000000000000228e-02
1.153000000000000000e+03,1.000000000000000000e+01,8.461999999999999522e-01,1.044000000000000057e+02,8.840000000000000568e+01,2.000000000000000042e-03
1.292000000000000000e+03,1.100000000000000000e+01,8.665000000000000480e-01,1.069000000000000057e+02,8.909999999999999432e+01,5.599999999999999423e-02
1.388000000000000000e+03,1.100000000000000000e+01,8.866000000000000547e-01,1.155999999999999943e+02,9.459999999999999432e+01,4.000000000000000083e-02
1.332000000000000000e+03,1.200000000000000000e+01,8.395000000000000240e-01,1.040999999999999943e+02,8.859999999999999432e+01,6.300000000000000044e-02
1.308000000000000000e+03,1.300000000000000000e+01,7.246000000000000218e-01,1.040000000000000000e+02,9.459999999999999432e+01,2.700000000000000316e-02
1.434000000000000000e+03,1.400000000000000000e+01,7.761000000000000121e-01,1.097999999999999972e+02,9.729999999999999716e+01,2.400000000000000050e-02
1.107000000000000000e+03,1.500000000000000000e+01,5.430000000000000382e-01,1.007000000000000028e+02,9.900000000000000000e+01,8.800000000000000877e-02
1.251000000000000000e+03,1.600000000000000000e+01,2.841000000000000192e-01,9.959999999999999432e+01,1.090000000000000000e+02,-2.299999999999999961e-02
1.299000000000000000e+03,1.600000000000000000e+01,3.461000000000000187e-01,8.959999999999999432e+01,9.529999999999999716e+01,1.700000000000000122e-02
1.211000000000000000e+03,1.000000000000000000e+00,9.577999999999999847e-01,1.197999999999999972e+02,8.840000000000000568e+01,3.300000000000000155e-02
1.326000000000000000e+03,2.000000000000000000e+00,9.475000000000000089e-01,1.147000000000000028e+02,8.650000000000000000e+01,1.899999999999999953e-02
1.307000000000000000e+03,3.000000000000000000e+00,9.034999999999999698e-01,1.097000000000000028e+02,8.820000000000000284e+01,8.300000000000000433e-02
